-0.36273,0.8373,1
2.4953,0.43066,1
2.8447,3.2849,1
1.784,1.026,1
1.8686,-2.3974,1
1.7459,1.1795,1
1.2845,-1.3838,1
2.4645,2.371,1
-0.041525,1.6014,1
2.0931,1.0235,1
-0.4063,3.3788,1
2.5721,1.1252,1
3.5097,-0.26875,1
2.1258,1.6935,1
2.3771,0.065257,1
4.2188,2.7367,1
1.5274,1.1433,1
2.1154,3.416,1
2.5861,-0.28436,1
5.5983,-0.102,1
1.2465,0.99065,1
2.4553,0.86646,1
3.5441,0.53276,1
-1.2357,2.8338,1
3.816,0.1267,1
3.0642,0.76843,1
-1.179,-1.3533,1
0.23662,3.5221,1
3.7517,1.8968,1
3.3217,0.61616,1
0.16679,-1.334,1
1.6196,-0.082106,1
0.98783,-2.187,1
-1.8074,1.636,1
1.4305,0.47153,1
4.5607,0.59536,1
4.2471,-0.55368,1
1.865,4.5165,1
1.9847,1.2844,1
3.0562,1.5952,1
2.3091,1.0823,1
1.1402,3.2141,1
2.1676,1.1005,1
3.4333,0.82297,1
3.1995,3.2636,1
0.38457,-1.0642,1
2.1829,-0.66231,1
1.2837,-0.11088,1
2.2967,-2.9287,1
2.5618,0.87591,1
-0.5687,3.068,1
2.3882,-0.062389,1
3.6748,1.4447,1
4.6818,3.5269,1
0.73641,-0.72253,1
0.69679,1.0835,1
0.14392,-0.18005,1
1.5209,-0.21843,1
1.3022,0.75825,1
2.7911,0.76696,1
4.6057,1.5715,1
-1.5724,2.7529,1
5.7262,1.3984,1
0.33075,2.7368,1
2.741,1.5901,1
-0.3469,2.5142,1
2.4478,2.374,1
2.7274,2.3058,1
0.7742,0.18454,1
0.99209,0.22073,1
0.59322,3.4229,1
3.1814,-0.8386,1
2.8361,1.638,1
5.6397,2.6467,1
-0.44252,4.007,1
0.94749,2.8731,1
1.6941,3.1524,1
-0.32439,-0.30709,1
1.1348,2.2142,1
3.0402,0.37939,1
3.7861,-0.89486,1
1.3271,1.6062,1
4.0732,2.3135,1
0.080648,-1.1708,1
-0.50493,0.04794,1
-0.6806,2.7835,1
3.8901,4.0258,1
2.7911,4.8344,1
4.6363,-0.88648,1
1.8431,-0.2486,1
1.9689,-1.43,1
2.3477,2.5962,1
0.74475,-1.0429,1
0.78622,-1.9325,1
2.0934,-1.069,1
0.24362,-0.11751,1
1.6301,2.1092,1
2.8671,-0.98624,1
0.63549,-0.40202,1
3.6866,-0.077636,1
2.8346,3.0147,1
0.28802,-0.28486,1
4.027,0.36397,1
0.98864,-0.69737,1
2.8193,-1.4635,1
2.219,0.6641,1
1.6163,1.0859,1
3.4756,1.5808,1
1.5432,3.2379,1
2.8352,0.72244,1
1.9954,1.0204,1
1.6364,0.39371,1
1.6384,0.62842,1
0.98361,0.49297,1
3.5598,-0.55743,1
-0.36915,1.7575,1
1.3438,-0.9998,1
1.8427,-2.623,1
2.1228,0.9193,1
2.9439,0.42257,1
2.0754,0.87587,1
1.6414,-2.0673,1
-1.7548,0.13081,1
1.5546,0.21185,1
-0.070937,0.69539,1
3.5803,0.39967,1
1.8549,0.89531,1
1.4586,3.7027,1
0.86786,-0.03414,1
1.936,1.3022,1
-1.8253,1.9316,1
-0.43929,1.0054,1
4.3349,1.5174,1
1.5646,0.63539,1
1.2699,3.5794,1
2.1434,1.0673,1
-1.4428,2.7948,1
2.0208,1.2215,1
-1.9595,0.76441,1
-0.58691,1.7014,1
1.2661,0.7906,1
1.9726,1.0962,1
2.0568,2.4688,1
2.7088,2.9552,1
-1.3023,0.34125,1
0.91165,4.5188,1
2.3898,1.1426,1
1.9376,0.77676,1
3.5248,2.8323,1
2.5265,0.96698,1
4.244,-1.4256,1
3.4906,0.54266,1
2.0379,0.86262,1
2.6636,0.80311,1
1.4318,0.037853,1
1.8191,0.77518,1
5.4662,-0.83693,1
3.5294,3.5972,1
0.55708,2.7403,1
3.075,-0.74825,1
5.1882,0.72709,1
1.0329,1.5768,1
5.2672,1.1968,1
2.2375,0.96717,1
0.90466,-1.589,1
2.9189,2.6963,1
1.5985,0.013005,1
1.8309,0.34537,1
0.44602,-1.0932,1
5.31,-1.0201,1
-0.48888,0.82492,1
3.8937,-1.2138,1
0.25477,1.5921,1
2.2701,-0.63044,1
3.2423,1.5819,1
2.5206,-1.567,1
1.4729,-0.66631,1
2.5394,3.4101,1
0.4756,1.144,1
0.11159,3.5814,1
0.63647,-0.16222,1
-0.54083,-0.81047,1
-0.30132,2.9049,1
2.1957,1.7682,1
3.0031,-2.46,1
2.6342,3.1542,1
3.0291,-0.26445,1
0.96138,-1.3746,1
-0.19662,1.434,1
2.4048,1.1945,1
0.92294,0.80109,1
1.0888,-2.3288,1
2.1958,3.1543,1
3.9958,-1.531,1
1.9666,2.3821,1
1.9947,0.98453,1
4.1721,2.4199,1
1.5142,1.1516,1
-1.8557,1.8141,1
2.7945,0.12478,1
-0.06582,0.10965,1
3.5968,1.5458,1
-0.21597,-1.1992,1
5.1493,0.53421,1
2.4365,2.7309,1
2.5461,4.2195,1
1.6892,-0.58193,1
2.1688,0.59019,1
1.4874,2.1781,1
-0.3616,3.513,1
0.89594,0.048583,1
1.7741,0.096251,1
-1.54,2.3936,1
-1.6513,2.4862,1
0.11975,-0.95964,1
2.7481,2.0152,1
4.1797,4.2179,1
2.7985,-0.68508,1
-0.11823,-1.4087,1
1.7285,3.7633,1
3.3735,3.5307,1
1.9057,1.2729,1
3.8578,-1.6801,1
1.7679,-0.096063,1
0.00088308,-0.10959,1
3.9115,3.6219,1
-0.24093,1.462,1
0.93432,-0.77072,1
3.6597,-0.43581,1
1.1592,0.65467,1
-1.6892,0.12521,1
1.2282,1.0393,1
1.6244,4.068,1
4.0215,-0.21832,1
1.3145,1.5107,1
3.5101,4.3473,1
1.5211,-0.733,1
2.534,0.95851,1
2.2509,1.4669,1
-0.55343,2.6836,1
3.4845,-0.50225,1
1.8503,1.0527,1
2.517,2.4626,1
2.1429,1.2983,1
1.8389,1.0856,1
0.73475,3.428,1
1.2208,-0.2811,1
1.7649,-0.80047,1
2.0814,0.93204,1
0.78566,-2.3711,1
3.8563,4.3527,1
2.6832,-0.49331,1
0.85371,-0.29036,1
3.8843,0.89757,1
3.6978,0.30573,1
-0.063952,1.9203,1
-0.91809,-1.1651,1
5.0752,3.2044,1
3.9336,1.8634,1
2.06,1.4416,1
-0.84086,0.67454,1
1.7315,0.40235,1
-0.90574,2.5827,1
1.7323,2.326,1
4.7046,3.3645,1
2.68,1.2386,1
0.77781,-0.14381,1
5.4931,1.0471,1
2.1091,1.5821,1
2.6376,0.94781,1
2.0254,3.5707,1
3.5244,-0.55261,1
1.9054,1.0847,1
0.84817,-2.5694,1
1.6193,0.52381,1
-0.5883,3.0348,1
1.6372,-0.3075,1
5.6131,1.5945,1
-1.7716,1.2342,1
2.9652,1.2724,1
1.463,0.85411,1
-0.96505,-0.46333,1
-1.1118,3.1363,1
0.89952,-2.5699,1
2.2278,1.1039,1
2.9209,1.3763,1
1.9627,1.6436,1
2.1707,-2.2749,1
2.298,1.4321,1
-1.0882,2.4658,1
2.153,1.4341,1
2.0829,3.3538,1
0.95099,0.22776,1
4.29,3.9012,1
1.3294,-0.25666,1
3.1292,0.42639,1
2.4556,-0.72934,1
3.195,1.0399,1
4.16,0.79178,1
4.7268,3.0462,1
2.1758,4.8106,1
0.0086304,-1.5564,1
1.0268,-0.029996,1
0.80329,-0.87568,1
2.6048,-1.1805,1
1.305,0.28274,1
1.2776,4.1804,1
-1.5539,2.1811,1
2.8048,-1.3943,1
2.8276,3.6319,1
4.2297,0.43174,1
0.74329,0.84725,1
-0.723,0.60384,1
2.0209,-1.0527,1
-1.2692,1.8465,1
-0.49384,3.7429,1
-0.20091,-1.9362,1
1.8933,-1.3602,1
-0.43649,-0.96774,1
0.18492,3.0833,1
2.7289,1.7053,1
1.2189,-0.19448,1
-1.3819,2.0492,1
4.5067,-1.6066,1
3.2461,3.9586,1
2.0779,1.3496,1
2.3001,-0.28201,1
1.7527,1.4164,1
2.8136,4.2734,1
5.0439,0.24199,1
4.9589,1.4986,1
4.129,2.0563,1
2.299,1.1003,1
-0.1103,2.6523,1
3.9059,1.3138,1
0.66052,-0.18592,1
-0.20691,0.84614,1
1.2316,0.24174,1
3.9757,2.8708,1
5.2124,1.2727,1
5.084,-1.3579,1
1.512,0.80112,1
2.0209,0.30685,1
0.032126,1.5247,1
0.43639,2.9296,1
-0.41875,0.010923,1
4.219,1.5728,1
2.3668,4.3795,1
3.2766,-0.3758,1
1.0954,0.015197,1
1.3393,-0.071785,1
1.9719,0.29703,1
2.413,0.41769,1
1.4096,2.5655,1
-1.7239,1.5352,1
1.1821,1.0627,1
5.3733,0.39646,1
2.4576,-2.1255,1
2.9919,0.41726,1
3.3278,-1.627,1
4.3624,-1.6454,1
2.0453,-0.83179,1
2.3692,0.51899,1
2.778,-0.99092,1
5.495,-0.58568,1
4.9262,1.425,1
0.59265,0.58127,1
0.011769,1.7044,1
