2.8727,1.4827,1
0.87024,3.6037,1
1.6466,2.0936,1
3.3973,3.15,1
0.093478,3.1954,1
3.6657,1.4536,1
4.1167,2.5619,1
1.5859,2.834,1
0.34817,1.8533,1
0.83961,1.34,1
4.3103,0.30296,1
1.1082,1.2884,1
2.3869,-0.4908,1
1.951,1.0188,1
2.6403,-0.078378,1
1.6825,1.2926,1
2.2519,-0.49493,1
4.0734,0.92329,1
3.8329,0.27801,1
0.0981,1.1262,1
0.49669,2.9831,1
1.6882,-1.4377,1
1.8442,-0.89616,1
-0.25606,1.2407,1
4.3533,0.98017,1
1.1954,0.30889,1
1.782,-0.64806,1
2.9887,3.0759,1
2.3839,2.5614,1
3.1012,1.4461,1
0.75463,-0.77555,1
0.74323,0.53772,1
-0.15748,1.0132,1
2.2583,-0.065156,1
4.5385,-0.5627,1
0.82192,2.6749,1
-0.26742,1.3817,1
0.13113,2.148,1
-0.1369,1.4842,1
2.0216,-1.3373,1
1.8464,1.8736,1
0.86237,-0.10981,1
-0.13014,2.853,1
1.2403,1.596,1
-0.15218,2.7354,1
2.899,2.518,1
3.914,2.7007,1
2.3886,3.1554,1
2.2987,3.245,1
3.4884,2.8458,1
1.8436,3.9743,1
-0.70983,-0.023779,1
3.2128,2.9198,1
2.4757,3.9003,1
3.9268,0.45521,1
3.5584,1.0186,1
1.7043,-0.78799,1
3.7062,0.2781,1
0.49329,-0.13356,1
1.4223,1.646,1
1.8671,3.0932,1
3.6995,0.28274,1
0.97057,2.8779,1
1.3226,2.7349,1
2.3286,1.2557,1
2.1832,0.36635,1
3.815,-0.78492,1
-0.54207,2.335,1
-0.48849,1.9383,1
1.3911,-0.31672,1
2.1849,3.383,1
3.4018,3.2973,1
2.9681,0.47167,1
0.89273,0.35746,1
3.9587,0.37601,1
1.7359,1.8147,1
3.0182,-0.74885,1
0.49586,2.081,1
2.9714,1.5913,1
1.1993,1.2892,1
0.83031,-0.2978,1
3.8116,3.3395,1
2.9874,1.649,1
3.1885,3.5227,1
2.209,3.3532,1
-0.60643,0.589,1
0.89092,1.2235,1
3.2443,0.077902,1
1.8168,0.29409,1
0.060326,2.9457,1
3.9393,-1.067,1
3.0248,-1.4434,1
4.7431,0.63675,1
1.0851,-1.418,1
2.7262,0.28581,1
-0.61633,0.99946,1
3.7041,0.03308,1
-0.35499,1.9083,1
3.5536,2.546,1
1.7192,-0.2408,1
2.6638,-0.15253,1
2.7502,-1.2524,1
2.5728,3.7898,1
-0.62655,1.415,1
3.2102,-1.0922,1
1.6662,1.5167,1
0.66371,-1.1828,1
3.2134,-1.2767,1
-0.32975,0.047554,1
2.9973,1.9636,1
4.3133,-0.43185,1
3.6384,3.2294,1
1.7235,2.9464,1
0.19301,2.908,1
3.9552,2.2761,1
0.24257,-1.111,1
2.6369,3.5061,1
2.9184,-0.44311,1
4.2752,2.0311,1
1.4412,1.5711,1
0.88858,1.2959,1
4.6948,0.61158,1
2.4649,1.8776,1
1.3692,3.2097,1
1.7792,1.6701,1
-0.49305,1.4793,1
3.8682,3.2349,1
4.0546,1.4207,1
4.5793,0.89819,1
4.2261,2.2214,1
4.2567,0.2253,1
0.64153,2.0694,1
1.6973,-0.94937,1
0.72624,0.16247,1
3.5573,0.83641,1
1.7553,-0.41175,1
0.0054154,2.8047,1
3.7559,-0.61545,1
1.5512,3.6262,1
3.2934,-1.4423,1
4.5993,0.27011,1
0.13037,1.4805,1
2.7559,0.5844,1
3.6188,-1.3068,1
0.048701,0.34268,1
2.9485,1.3702,1
1.5153,-1.5161,1
3.3035,3.3615,1
3.6293,1.5253,1
0.37738,1.7997,1
-0.51636,-0.48652,1
2.8136,-0.40466,1
1.1229,-0.32049,1
1.8033,-1.7694,1
2.0233,2.1884,1
3.738,2.365,1
0.5087,0.73654,1
0.89756,3.1433,1
4.1079,2.1351,1
4.041,2.8115,1
2.3398,2.5146,1
4.4929,0.42768,1
2.5078,-0.5981,1
1.0642,1.0534,1
3.6698,-1.1017,1
2.2619,0.30858,1
-0.035615,0.37658,1
-0.10612,2.3708,1
4.4215,0.057117,1
2.3598,-1.2005,1
2.4488,0.91254,1
-0.8684,0.78254,1
2.1683,1.0872,1
4.1089,-0.80276,1
1.1199,-1.7443,1
-0.098406,-0.61786,1
3.8443,0.87117,1
2.0002,2.2317,1
-0.30633,1.2198,1
2.1223,3.7421,1
0.07641,1.2072,1
4.031,2.0238,1
2.2283,-0.86807,1
2.8261,-1.0065,1
2.8867,-1.5745,1
4.6833,0.4678,1
2.7351,-0.92804,1
2.6041,1.4896,1
2.4965,1.7653,1
0.62342,-0.05963,1
1.8545,2.617,1
3.4879,3.1343,1
2.0876,1.9567,1
0.26603,-0.58667,1
2.8261,1.5735,1
1.7478,0.80271,1
0.026805,-0.94682,1
3.9848,-1.145,1
3.9241,2.0633,1
0.72323,2.5801,1
2.9663,-1.6259,1
0.43318,-0.41087,1
2.7442,-0.58677,1
3.6121,-1.1511,1
4.8883,0.86489,1
1.6605,-0.53656,1
3.5706,2.1654,1
2.0696,0.52233,1
2.7907,-0.05787,1
-0.03517,2.8425,1
4.293,1.5401,1
0.13741,-0.57288,1
2.2471,3.3429,1
2.6508,-0.9709,1
1.6631,2.9904,1
4.0108,2.114,1
4.1464,1.755,1
1.1988,-0.29586,1
4.4175,2.3413,1
0.2327,-0.78277,1
-0.14278,0.4069,1
-0.50518,2.2991,1
2.8656,2.5256,1
0.17486,-0.4132,1
-0.61466,1.2452,1
2.1889,-0.26186,1
2.103,2.982,1
4.1547,0.38727,1
3.518,2.6898,1
2.4366,-1.9065,1
1.6097,1.7878,1
3.9449,-0.79625,1
1.4714,3.7609,1
-0.6063,0.47454,1
3.6782,1.3041,1
3.1058,1.3,1
4.1555,-0.086859,1
0.27014,0.4066,1
3.8857,1.836,1
1.2509,0.045444,1
0.35073,2.4161,1
0.55301,1.667,1
1.6768,-0.86544,1
-0.32991,-0.35826,1
-0.44336,2.6994,1
4.7395,2.142,1
4.7735,0.37872,1
4.1212,1.3722,1
-0.29749,1.2279,1
4.0269,1.2945,1
1.6673,3.5523,1
4.9276,0.71266,1
1.5133,1.5704,1
1.0367,0.62653,1
4.8279,1.3198,1
1.78,0.31623,1
2.6487,0.84081,1
3.177,2.0669,1
3.0052,2.424,1
0.10833,-0.21253,1
0.90432,3.1186,1
4.1823,0.58424,1
1.1005,0.056977,1
2.1304,2.2315,1
3.3655,3.4616,1
1.8599,1.8714,1
1.2327,0.53815,1
3.8825,-1.1562,1
0.7413,-0.92621,1
0.56497,0.92498,1
4.7466,1.2128,1
-0.347,2.1643,1
0.9162,0.25639,1
0.3284,0.36904,1
2.4582,-1.6188,1
0.37038,1.5755,1
3.3259,3.4867,1
1.769,-1.0052,1
1.0693,2.869,1
-0.14345,2.5029,1
3.6439,0.63347,1
-0.44031,0.32982,1
3.5024,1.51,1
2.8482,-0.89004,1
0.15103,1.0948,1
2.452,2.0863,1
1.0409,-0.094749,1
4.5439,0.16031,1
0.53409,2.2587,1
2.7277,-0.28421,1
3.4305,2.3084,1
-0.70243,0.60988,1
4.1432,2.2799,1
2.7693,3.208,1
-0.10724,2.1699,1
2.5346,-1.0748,1
2.2147,-0.8377,1
3.4447,-0.2538,1
0.34049,-0.77707,1
-0.48563,2.298,1
4.8967,1.4831,1
-0.69442,1.9084,1
0.98722,-0.82253,1
-0.35438,1.2075,1
1.3324,1.5423,1
2.5197,0.0059497,1
2.8473,-1.0669,1
2.9663,2.3128,1
0.57754,0.72644,1
4.0013,1.1211,1
4.0246,2.1671,1
1.8543,-1.0183,1
0.94422,-1.411,1
1.2439,-1.8237,1
0.97886,0.39,1
4.2257,1.0398,1
0.91616,2.2414,1
1.6642,3.9799,1
0.30514,0.15571,1
4.6627,1.6864,1
10.982,0.83791,2
9.6426,0.57703,2
7.6375,1.2369,2
12.232,2.8977,2
9.7765,1.0906,2
9.7387,-0.83337,2
9.0524,-0.41481,2
8.9124,3.051,2
10.951,0.0078173,2
7.2198,1.0353,2
10.656,1.9922,2
12.968,1.4323,2
10.589,3.5355,2
7.7021,0.36603,2
11.75,3.4355,2
12.157,0.0076591,2
9.8544,3.6643,2
7.2019,1.7906,2
11.878,1.0535,2
8.4328,0.065346,2
7.2789,1.4065,2
10.509,-1.8017,2
12.021,1.9526,2
12.16,1.3371,2
8.4579,3.2856,2
10.872,-0.17612,2
9.8129,0.0066513,2
9.1766,2.5476,2
7.8433,0.33666,2
10.899,0.94658,2
8.7808,-0.80884,2
7.1449,0.36487,2
8.6723,-1.4688,2
7.8277,2.4547,2
11.031,3.5554,2
8.2559,1.1724,2
11.909,0.70676,2
11.875,0.645,2
8.9956,3.7244,2
12.827,0.52575,2
9.0982,0.48227,2
11.308,1.3804,2
9.1005,-0.25345,2
9.9073,3.1662,2
12.341,1.2016,2
9.2439,-1.0386,2
12.743,1.5719,2
9.1327,-1.313,2
10.89,-0.85262,2
11.381,0.48348,2
8.671,-1.0422,2
9.2234,-1.5204,2
7.8801,2.9328,2
9.799,3.4884,2
8.0517,2.6929,2
11.331,-0.2401,2
9.4538,-0.27943,2
9.5276,3.4026,2
10.362,2.6728,2
10.193,2.5079,2
8.0814,0.39245,2
10.25,-1.0645,2
9.9994,-0.90888,2
9.4064,2.0702,2
8.7876,2.0579,2
12.134,-0.87211,2
12.153,2.1967,2
8.6233,2.9356,2
11.195,2.8537,2
8.672,-1.4904,2
8.9601,0.5957,2
10.574,-1.6042,2
12.017,0.37967,2
8.1834,-0.083497,2
11.354,1.3126,2
9.6119,-0.11964,2
8.1714,1.982,2
7.889,-0.66111,2
8.2178,2.6652,2
9.1387,1.9294,2
7.229,1.5236,2
10.993,3.8174,2
8.2024,0.0011748,2
10.309,2.1176,2
10.275,-0.75362,2
8.394,1.3793,2
11.655,-1.2581,2
8.3064,3.0002,2
9.0454,-0.37555,2
